date,loanage,dlq,N
2/15/08,37,152,1660
3/15/08,37,145,1491
4/15/08,37,181,1513
5/15/08,37,142,1422
6/15/08,37,178,1527
7/15/08,37,248,2093
8/15/08,37,314,2277
9/15/08,37,391,3101
10/15/08,37,502,3761
11/15/08,37,574,3722
12/15/08,37,691,4998
1/15/09,37,695,4250
2/15/09,37,609,3899
3/15/09,37,555,3770
4/15/09,37,643,3532
5/15/09,37,431,2736
6/15/09,37,519,3352
7/15/09,37,683,4379
8/15/09,37,663,3767
9/15/09,37,788,4386
10/15/09,37,935,4992
11/15/09,37,799,4008
12/15/09,37,739,5000
1/15/10,37,838,4757
2/15/10,37,775,5395
3/15/10,37,576,4579
4/15/10,37,558,3931
5/15/10,37,597,4084
6/15/10,37,607,4697
7/15/10,37,802,5759
8/15/10,37,854,6125
9/15/10,37,998,7220
10/15/10,37,875,6653
11/15/10,37,708,5432
12/15/10,37,720,5268
1/15/11,37,640,5025
2/15/11,37,553,5130
3/15/11,37,407,4084
4/15/11,37,440,3685
5/15/11,37,423,3453
6/15/11,37,555,3820
7/15/11,37,542,4409
8/15/11,37,516,4449
9/15/11,37,497,4379
10/15/11,37,483,3634
11/15/11,37,419,3441
12/15/11,37,373,2915
1/15/12,37,378,3486
2/15/12,37,251,2868
3/15/12,37,221,2051
4/15/12,37,315,2691
5/15/12,37,293,2667
6/15/12,37,282,2617
7/15/12,37,361,3276
8/15/12,37,328,3198
9/15/12,37,363,3067
10/15/12,37,344,3957
11/15/12,37,340,3491
12/15/12,37,312,3092
1/15/13,37,292,3262
2/15/13,37,282,3432
3/15/13,37,262,2942
4/15/13,37,207,2192
5/15/13,37,118,1449
6/15/13,37,138,1536
7/15/13,37,207,2542
8/15/13,37,194,2231
9/15/13,37,221,2401
6/15/01,38,1,41
7/15/01,38,3,60
8/15/01,38,2,35
9/15/01,38,4,62
10/15/01,38,4,90
11/15/01,38,2,83
12/15/01,38,5,78
1/15/02,38,10,95
2/15/02,38,6,80
3/15/02,38,2,98
4/15/02,38,1,93
5/15/02,38,6,108
6/15/02,38,4,67
7/15/02,38,7,81
8/15/02,38,6,112
9/15/02,38,8,104
10/15/02,38,3,109
11/15/02,38,12,98
12/15/02,38,9,92
1/15/03,38,4,107
2/15/03,38,6,63
3/15/03,38,2,53
4/15/03,38,4,46
5/15/03,38,4,127
6/15/03,38,2,90
7/15/03,38,3,102
8/15/03,38,14,128
9/15/03,38,7,126
10/15/03,38,7,100
11/15/03,38,5,89
12/15/03,38,9,192
1/15/04,38,19,224
2/15/04,38,11,168
3/15/04,38,5,170
4/15/04,38,10,127
5/15/04,38,10,141
6/15/04,38,8,157
7/15/04,38,7,150
8/15/04,38,15,227
9/15/04,38,21,247
10/15/04,38,15,252
11/15/04,38,25,324
12/15/04,38,21,275
1/15/05,38,27,370
2/15/05,38,32,543
3/15/05,38,26,628
4/15/05,38,29,529
5/15/05,38,44,524
6/15/05,38,47,526
7/15/05,38,37,487
8/15/05,38,45,643
9/15/05,38,68,628
10/15/05,38,64,759
11/15/05,38,79,667
12/15/05,38,76,909
1/15/06,38,81,1066
2/15/06,38,55,862
3/15/06,38,54,1067
4/15/06,38,43,824
5/15/06,38,44,1008
6/15/06,38,47,715
7/15/06,38,59,862
8/15/06,38,84,1087
9/15/06,38,82,1158
10/15/06,38,78,1397
11/15/06,38,88,1289
12/15/06,38,100,1409
1/15/07,38,92,1465
2/15/07,38,73,1101
3/15/07,38,66,1144
4/15/07,38,48,839
5/15/07,38,69,911
6/15/07,38,60,857
7/15/07,38,68,1020
8/15/07,38,120,1310
9/15/07,38,115,1273
10/15/07,38,133,1541
11/15/07,38,141,1433
12/15/07,38,177,1416
1/15/08,38,193,1683
2/15/08,38,128,1575
3/15/08,38,153,1616
4/15/08,38,157,1373
5/15/08,38,163,1566
6/15/08,38,181,1422
7/15/08,38,190,1513
8/15/08,38,272,2243
9/15/08,38,340,2733
10/15/08,38,416,3215
11/15/08,38,554,3791
12/15/08,38,597,4144
1/15/09,38,706,4468
2/15/09,38,672,4537
3/15/09,38,543,3854
4/15/09,38,603,3573
5/15/09,38,587,3606
6/15/09,38,420,2679
7/15/09,38,506,3284
8/15/09,38,786,4361
9/15/09,38,679,3849
10/15/09,38,817,4594
11/15/09,38,869,4852
12/15/09,38,623,4286
1/15/10,38,870,5131
2/15/10,38,686,4911
3/15/10,38,606,5365
4/15/10,38,512,4006
5/15/10,38,534,3559
6/15/10,38,521,4455
7/15/10,38,588,4558
8/15/10,38,808,5471
9/15/10,38,845,6174
10/15/10,38,1060,7258
11/15/10,38,842,6949
12/15/10,38,726,5698
1/15/11,38,692,4948
2/15/11,38,613,4854
3/15/11,38,442,4689
4/15/11,38,388,3178
5/15/11,38,449,3952
6/15/11,38,460,3673
7/15/11,38,513,4130
8/15/11,38,554,4621
9/15/11,38,565,4475
10/15/11,38,553,4168
11/15/11,38,477,3637
12/15/11,38,394,3304
1/15/12,38,355,2983
2/15/12,38,325,3308
3/15/12,38,239,2491
4/15/12,38,204,1806
5/15/12,38,341,2628
6/15/12,38,303,2609
7/15/12,38,280,2839
8/15/12,38,349,3223
9/15/12,38,362,2910
10/15/12,38,305,3535
11/15/12,38,335,3286
12/15/12,38,310,3310
1/15/13,38,314,3468
2/15/13,38,255,2967
3/15/13,38,231,2904
4/15/13,38,235,2782
5/15/13,38,207,2215
6/15/13,38,143,1372
7/15/13,38,141,1785
8/15/13,38,186,2241
9/15/13,38,212,2290
6/15/01,39,7,49
7/15/01,39,2,53
8/15/01,39,2,59
9/15/01,39,0,52
10/15/01,39,6,73
11/15/01,39,5,90
12/15/01,39,0,86
1/15/02,39,6,74
2/15/02,39,6,78
3/15/02,39,4,79
4/15/02,39,4,100
5/15/02,39,10,99
6/15/02,39,10,107
7/15/02,39,2,85
8/15/02,39,4,107
9/15/02,39,9,116
10/15/02,39,9,110
11/15/02,39,7,95
12/15/02,39,3,103
1/15/03,39,9,93
2/15/03,39,6,95
3/15/03,39,2,59
4/15/03,39,1,51
5/15/03,39,11,113
6/15/03,39,6,135
7/15/03,39,6,95
8/15/03,39,5,115
9/15/03,39,10,132
10/15/03,39,11,117
11/15/03,39,8,93
12/15/03,39,16,226
1/15/04,39,13,186
2/15/04,39,13,178
3/15/04,39,10,144
4/15/04,39,9,130
5/15/04,39,10,128
6/15/04,39,9,147
7/15/04,39,11,151
8/15/04,39,13,179
9/15/04,39,18,275
10/15/04,39,18,269
11/15/04,39,30,270
12/15/04,39,17,281
1/15/05,39,18,251
2/15/05,39,42,701
3/15/05,39,28,522
4/15/05,39,53,559
5/15/05,39,44,560
6/15/05,39,45,553
7/15/05,39,53,509
8/15/05,39,45,543
9/15/05,39,58,639
10/15/05,39,59,636
11/15/05,39,69,679
12/15/05,39,46,655
1/15/06,39,80,927
2/15/06,39,65,916
3/15/06,39,35,894
4/15/06,39,42,851
5/15/06,39,52,994
6/15/06,39,57,907
7/15/06,39,60,804
8/15/06,39,58,797
9/15/06,39,62,1050
10/15/06,39,82,1184
11/15/06,39,104,1341
12/15/06,39,83,1310
1/15/07,39,92,1578
2/15/07,39,75,1311
3/15/07,39,54,1211
4/15/07,39,75,983
5/15/07,39,50,809
6/15/07,39,91,988
7/15/07,39,61,932
8/15/07,39,92,994
9/15/07,39,118,1270
10/15/07,39,109,1516
11/15/07,39,126,1213
12/15/07,39,129,1542
1/15/08,39,129,1393
2/15/08,39,133,1629
3/15/08,39,145,1474
4/15/08,39,142,1474
5/15/08,39,154,1513
6/15/08,39,192,1585
7/15/08,39,185,1457
8/15/08,39,188,1610
9/15/08,39,304,2337
10/15/08,39,361,2462
11/15/08,39,438,3099
12/15/08,39,626,4277
1/15/09,39,636,4017
2/15/09,39,572,4186
3/15/09,39,649,4131
4/15/09,39,582,3715
5/15/09,39,621,3422
6/15/09,39,611,3613
7/15/09,39,497,2720
8/15/09,39,566,3043
9/15/09,39,795,4231
10/15/09,39,664,3988
11/15/09,39,774,4399
12/15/09,39,821,5231
1/15/10,39,731,4252
2/15/10,39,674,5045
3/15/10,39,596,4913
4/15/10,39,617,4253
5/15/10,39,581,3962
6/15/10,39,528,4077
7/15/10,39,573,4192
8/15/10,39,681,4334
9/15/10,39,761,5537
10/15/10,39,909,6491
11/15/10,39,840,7031
12/15/10,39,803,6219
1/15/11,39,685,5241
2/15/11,39,679,5202
3/15/11,39,522,4882
4/15/11,39,544,4022
5/15/11,39,408,3311
6/15/11,39,498,3948
7/15/11,39,448,3888
8/15/11,39,485,4128
9/15/11,39,522,4546
10/15/11,39,572,4269
11/15/11,39,530,4178
12/15/11,39,448,3624
1/15/12,39,401,3003
2/15/12,39,258,2746
3/15/12,39,308,3002
4/15/12,39,282,2288
5/15/12,39,219,1871
6/15/12,39,296,2865
7/15/12,39,314,2656
8/15/12,39,275,2792
9/15/12,39,324,2891
10/15/12,39,271,3493
11/15/12,39,286,2908
12/15/12,39,319,3285
1/15/13,39,318,3329
2/15/13,39,263,2983
3/15/13,39,208,2776
4/15/13,39,220,2674
5/15/13,39,233,2737
6/15/13,39,219,1997
7/15/13,39,132,1594
8/15/13,39,145,1488
9/15/13,39,201,2215
6/15/01,40,5,50
7/15/01,40,3,47
8/15/01,40,2,44
9/15/01,40,2,51
10/15/01,40,7,54
11/15/01,40,7,72
12/15/01,40,8,83
1/15/02,40,7,91
2/15/02,40,5,83
3/15/02,40,2,69
4/15/02,40,4,77
5/15/02,40,7,85
6/15/02,40,2,91
7/15/02,40,8,122
8/15/02,40,7,72
9/15/02,40,11,102
10/15/02,40,5,109
11/15/02,40,3,117
12/15/02,40,7,100
1/15/03,40,5,99
2/15/03,40,9,90
3/15/03,40,5,87
4/15/03,40,7,54
5/15/03,40,9,134
6/15/03,40,8,125
7/15/03,40,6,145
8/15/03,40,10,102
9/15/03,40,6,130
10/15/03,40,5,128
11/15/03,40,8,119
12/15/03,40,20,222
1/15/04,40,11,210
2/15/04,40,11,165
3/15/04,40,6,157
4/15/04,40,8,132
5/15/04,40,12,143
6/15/04,40,10,153
7/15/04,40,12,166
8/15/04,40,17,152
9/15/04,40,17,176
10/15/04,40,16,276
11/15/04,40,17,280
12/15/04,40,19,276
1/15/05,40,25,252
2/15/05,40,47,656
3/15/05,40,38,617
4/15/05,40,33,460
5/15/05,40,38,493
6/15/05,40,50,539
7/15/05,40,51,539
8/15/05,40,37,538
9/15/05,40,45,528
10/15/05,40,59,606
11/15/05,40,48,575
12/15/05,40,57,669
1/15/06,40,44,692
2/15/06,40,47,772
3/15/06,40,38,905
4/15/06,40,52,715
5/15/06,40,52,902
6/15/06,40,70,984
7/15/06,40,69,933
8/15/06,40,50,845
9/15/06,40,55,858
10/15/06,40,80,1085
11/15/06,40,84,1201
12/15/06,40,90,1249
1/15/07,40,76,1413
2/15/07,40,63,1381
3/15/07,40,64,1305
4/15/07,40,61,949
5/15/07,40,61,980
6/15/07,40,61,912
7/15/07,40,73,1003
8/15/07,40,75,865
9/15/07,40,81,895
10/15/07,40,109,1393
11/15/07,40,125,1410
12/15/07,40,113,1364
1/15/08,40,156,1601
2/15/08,40,135,1422
3/15/08,40,123,1487
4/15/08,40,137,1295
5/15/08,40,156,1562
6/15/08,40,167,1530
7/15/08,40,181,1573
8/15/08,40,176,1482
9/15/08,40,217,1812
10/15/08,40,324,2404
11/15/08,40,398,2584
12/15/08,40,471,3689
1/15/09,40,600,4152
2/15/09,40,556,3941
3/15/09,40,569,4576
4/15/09,40,624,3699
5/15/09,40,634,3462
6/15/09,40,596,3650
7/15/09,40,576,3579
8/15/09,40,430,2503
9/15/09,40,571,3147
10/15/09,40,725,4080
11/15/09,40,647,3596
12/15/09,40,718,4470
1/15/10,40,882,4872
2/15/10,40,606,4390
3/15/10,40,589,4873
4/15/10,40,576,4087
5/15/10,40,683,4399
6/15/10,40,561,4175
7/15/10,40,540,4001
8/15/10,40,550,4054
9/15/10,40,588,4250
10/15/10,40,769,5917
11/15/10,40,811,6332
12/15/10,40,812,7057
1/15/11,40,759,6219
2/15/11,40,633,5347
3/15/11,40,528,5224
4/15/11,40,497,4024
5/15/11,40,505,4469
6/15/11,40,399,3497
7/15/11,40,480,3814
8/15/11,40,466,4019
9/15/11,40,536,3849
10/15/11,40,578,4493
11/15/11,40,578,3768
12/15/11,40,454,4137
1/15/12,40,403,3369
2/15/12,40,293,3029
3/15/12,40,252,2547
4/15/12,40,318,2619
5/15/12,40,246,2151
6/15/12,40,251,2037
7/15/12,40,326,2835
8/15/12,40,309,2689
9/15/12,40,298,2693
10/15/12,40,326,3424
11/15/12,40,258,2928
12/15/12,40,286,2902
1/15/13,40,339,3533
2/15/13,40,250,3293
3/15/13,40,211,2656
4/15/13,40,196,2483
5/15/13,40,257,2805
6/15/13,40,271,2373
7/15/13,40,186,2473
8/15/13,40,135,1492
9/15/13,40,131,1498
6/15/01,41,3,51
7/15/01,41,4,53
8/15/01,41,2,51
9/15/01,41,0,44
10/15/01,41,4,62
11/15/01,41,4,53
12/15/01,41,6,59
1/15/02,41,3,84
2/15/02,41,8,95
3/15/02,41,6,76
4/15/02,41,2,72
5/15/02,41,1,80
6/15/02,41,6,89
7/15/02,41,5,119
8/15/02,41,14,113
9/15/02,41,9,78
10/15/02,41,8,101
11/15/02,41,3,115
12/15/02,41,5,111
1/15/03,41,5,100
2/15/03,41,8,117
3/15/03,41,4,74
4/15/03,41,2,61
5/15/03,41,14,126
6/15/03,41,8,139
7/15/03,41,8,124
8/15/03,41,10,161
9/15/03,41,10,112
10/15/03,41,8,135
11/15/03,41,10,130
12/15/03,41,19,220
1/15/04,41,20,222
2/15/04,41,9,217
3/15/04,41,8,157
4/15/04,41,10,136
5/15/04,41,11,129
6/15/04,41,10,152
7/15/04,41,14,142
8/15/04,41,11,211
9/15/04,41,10,140
10/15/04,41,20,172
11/15/04,41,12,302
12/15/04,41,24,275
1/15/05,41,25,247
2/15/05,41,39,605
3/15/05,41,27,530
4/15/05,41,45,531
5/15/05,41,27,452
6/15/05,41,33,512
7/15/05,41,46,568
8/15/05,41,47,573
9/15/05,41,53,455
10/15/05,41,40,561
11/15/05,41,52,625
12/15/05,41,57,613
1/15/06,41,58,681
2/15/06,41,46,724
3/15/06,41,42,831
4/15/06,41,52,721
5/15/06,41,47,833
6/15/06,41,67,896
7/15/06,41,74,971
8/15/06,41,71,962
9/15/06,41,58,789
10/15/06,41,53,897
11/15/06,41,60,1056
12/15/06,41,70,1175
1/15/07,41,99,1410
2/15/07,41,76,1279
3/15/07,41,67,1402
4/15/07,41,55,1107
5/15/07,41,77,942
6/15/07,41,81,1069
7/15/07,41,66,960
8/15/07,41,91,996
9/15/07,41,93,881
10/15/07,41,90,1050
11/15/07,41,117,1224
12/15/07,41,139,1443
1/15/08,41,135,1424
2/15/08,41,117,1550
3/15/08,41,119,1317
4/15/08,41,150,1414
5/15/08,41,143,1382
6/15/08,41,167,1585
7/15/08,41,167,1497
8/15/08,41,199,1678
9/15/08,41,201,1605
10/15/08,41,248,1768
11/15/08,41,325,2278
12/15/08,41,395,3201
1/15/09,41,549,3385
2/15/09,41,610,4115
3/15/09,41,525,3735
4/15/09,41,713,4046
5/15/09,41,659,3622
6/15/09,41,621,3627
7/15/09,41,552,3672
8/15/09,41,657,3293
9/15/09,41,496,2689
10/15/09,41,573,3126
11/15/09,41,781,4191
12/15/09,41,640,4025
1/15/10,41,697,4230
2/15/10,41,705,4822
3/15/10,41,474,4073
4/15/10,41,587,4042
5/15/10,41,656,3948
6/15/10,41,590,4851
7/15/10,41,540,4122
8/15/10,41,507,4080
9/15/10,41,549,4221
10/15/10,41,622,4258
11/15/10,41,766,5815
12/15/10,41,775,6163
1/15/11,41,770,6687
2/15/11,41,720,6271
3/15/11,41,523,5182
4/15/11,41,543,4258
5/15/11,41,513,4062
6/15/11,41,529,4307
7/15/11,41,420,3529
8/15/11,41,459,3809
9/15/11,41,459,3532
10/15/11,41,502,3954
11/15/11,41,494,4024
12/15/11,41,449,4132
1/15/12,41,496,3993
2/15/12,41,334,3175
3/15/12,41,252,2651
4/15/12,41,278,2190
5/15/12,41,328,2580
6/15/12,41,246,2349
7/15/12,41,214,2019
8/15/12,41,341,2771
9/15/12,41,334,2641
10/15/12,41,261,2813
11/15/12,41,306,2929
12/15/12,41,299,3008
1/15/13,41,287,3205
2/15/13,41,273,3283
3/15/13,41,188,2935
4/15/13,41,197,2506
5/15/13,41,193,2470
6/15/13,41,257,2456
7/15/13,41,234,2707
8/15/13,41,149,1959
9/15/13,41,138,1490
6/15/01,42,1,49
7/15/01,42,5,48
8/15/01,42,2,42
9/15/01,42,2,43
10/15/01,42,4,50
11/15/01,42,1,71
12/15/01,42,3,47
1/15/02,42,5,72
2/15/02,42,7,96
3/15/02,42,4,80
4/15/02,42,2,67
5/15/02,42,4,61
6/15/02,42,7,69
7/15/02,42,3,103
8/15/02,42,11,107
9/15/02,42,8,104
10/15/02,42,6,83
11/15/02,42,7,103
12/15/02,42,7,104
1/15/03,42,5,114
2/15/03,42,4,101
3/15/03,42,6,90
4/15/03,42,8,58
5/15/03,42,11,157
6/15/03,42,4,125
7/15/03,42,2,141
8/15/03,42,6,127
9/15/03,42,7,160
10/15/03,42,7,104
11/15/03,42,8,113
12/15/03,42,17,231
1/15/04,42,14,205
2/15/04,42,15,196
3/15/04,42,13,191
4/15/04,42,10,140
5/15/04,42,13,157
6/15/04,42,12,160
7/15/04,42,12,148
8/15/04,42,22,247
9/15/04,42,14,231
10/15/04,42,6,164
11/15/04,42,16,171
12/15/04,42,26,283
1/15/05,42,26,262
2/15/05,42,42,616
3/15/05,42,32,540
4/15/05,42,29,477
5/15/05,42,37,548
6/15/05,42,30,454
7/15/05,42,37,569
8/15/05,42,37,558
9/15/05,42,40,571
10/15/05,42,40,465
11/15/05,42,46,506
12/15/05,42,69,612
1/15/06,42,48,653
2/15/06,42,44,672
3/15/06,42,38,648
4/15/06,42,48,705
5/15/06,42,56,866
6/15/06,42,54,715
7/15/06,42,64,866
8/15/06,42,73,919
9/15/06,42,64,926
10/15/06,42,51,930
11/15/06,42,67,795
12/15/06,42,73,1002
1/15/07,42,68,1309
2/15/07,42,71,1226
3/15/07,42,81,1379
4/15/07,42,68,1225
5/15/07,42,74,1170
6/15/07,42,62,1011
7/15/07,42,79,1078
8/15/07,42,86,887
9/15/07,42,110,938
10/15/07,42,90,975
11/15/07,42,65,928
12/15/07,42,113,1377
1/15/08,42,113,1506
2/15/08,42,102,1391
3/15/08,42,117,1477
4/15/08,42,113,1169
5/15/08,42,165,1512
6/15/08,42,155,1325
7/15/08,42,197,1630
8/15/08,42,174,1558
9/15/08,42,226,1815
10/15/08,42,195,1480
11/15/08,42,244,1864
12/15/08,42,381,2817
1/15/09,42,419,2864
2/15/09,42,502,3590
3/15/09,42,527,3648
4/15/09,42,554,3500
5/15/09,42,641,3959
6/15/09,42,595,3995
7/15/09,42,598,3825
8/15/09,42,630,3589
9/15/09,42,675,3699
10/15/09,42,483,2890
11/15/09,42,520,3086
12/15/09,42,692,4569
1/15/10,42,648,3874
2/15/10,42,683,4618
3/15/10,42,618,5051
4/15/10,42,530,3482
5/15/10,42,590,4079
6/15/10,42,573,4451
7/15/10,42,667,4669
8/15/10,42,546,3933
9/15/10,42,497,4142
10/15/10,42,585,4482
11/15/10,42,562,4298
12/15/10,42,678,5800
1/15/11,42,782,5819
2/15/11,42,746,7091
3/15/11,42,618,6073
4/15/11,42,560,4512
5/15/11,42,598,4696
6/15/11,42,520,4020
7/15/11,42,540,4649
8/15/11,42,438,3824
9/15/11,42,492,3636
10/15/11,42,466,3607
11/15/11,42,483,3527
12/15/11,42,468,4084
1/15/12,42,434,4045
2/15/12,42,410,3738
3/15/12,42,284,3066
4/15/12,42,274,2485
5/15/12,42,259,2166
6/15/12,42,313,2637
7/15/12,42,281,2429
8/15/12,42,228,1915
9/15/12,42,328,2636
10/15/12,42,270,2772
11/15/12,42,218,2556
12/15/12,42,325,2914
1/15/13,42,286,3167
2/15/13,42,255,3138
3/15/13,42,217,2827
4/15/13,42,200,2624
5/15/13,42,208,2502
6/15/13,42,207,2165
7/15/13,42,245,2701
8/15/13,42,204,2267
9/15/13,42,195,1980
6/15/01,43,2,29
7/15/01,43,4,53
8/15/01,43,6,48
9/15/01,43,2,48
10/15/01,43,4,53
11/15/01,43,2,40
12/15/01,43,5,59
1/15/02,43,1,50
2/15/02,43,9,74
3/15/02,43,2,74
4/15/02,43,4,68
5/15/02,43,1,70
6/15/02,43,7,69
7/15/02,43,8,79
8/15/02,43,1,95
9/15/02,43,9,120
10/15/02,43,7,105
11/15/02,43,7,76
12/15/02,43,8,93
1/15/03,43,8,101
2/15/03,43,8,103
3/15/03,43,4,101
4/15/03,43,4,74
5/15/03,43,13,145
6/15/03,43,15,191
7/15/03,43,6,132
8/15/03,43,7,150
9/15/03,43,10,143
10/15/03,43,10,145
11/15/03,43,11,106
12/15/03,43,13,216
1/15/04,43,22,196
2/15/04,43,12,191
3/15/04,43,8,164
4/15/04,43,9,159
5/15/04,43,12,137
6/15/04,43,12,153
7/15/04,43,10,151
8/15/04,43,16,259
9/15/04,43,24,263
10/15/04,43,10,238
11/15/04,43,13,144
12/15/04,43,17,165
1/15/05,43,12,266
2/15/05,43,25,558
3/15/05,43,28,520
4/15/05,43,21,456
5/15/05,43,34,481
6/15/05,43,42,571
7/15/05,43,37,482
8/15/05,43,41,592
9/15/05,43,34,471
10/15/05,43,39,538
11/15/05,43,49,506
12/15/05,43,37,545
1/15/06,43,40,663
2/15/06,43,42,595
3/15/06,43,44,635
4/15/06,43,35,577
5/15/06,43,37,833
6/15/06,43,47,826
7/15/06,43,63,760
8/15/06,43,54,887
9/15/06,43,59,966
10/15/06,43,65,997
11/15/06,43,64,816
12/15/06,43,54,866
1/15/07,43,69,1106
2/15/07,43,67,1139
3/15/07,43,50,1248
4/15/07,43,69,1183
5/15/07,43,67,1210
6/15/07,43,73,1268
7/15/07,43,77,1146
8/15/07,43,85,1057
9/15/07,43,83,818
10/15/07,43,99,1139
11/15/07,43,77,937
12/15/07,43,101,994
1/15/08,43,100,1425
2/15/08,43,113,1440
3/15/08,43,86,1293
4/15/08,43,131,1264
5/15/08,43,132,1239
6/15/08,43,150,1468
7/15/08,43,176,1412
8/15/08,43,214,1472
9/15/08,43,196,1663
10/15/08,43,233,1905
11/15/08,43,235,1597
12/15/08,43,301,2110
1/15/09,43,406,2637
2/15/09,43,413,3000
3/15/09,43,440,3316
4/15/09,43,533,3343
5/15/09,43,574,3380
6/15/09,43,688,4395
7/15/09,43,676,4092
8/15/09,43,663,3548
9/15/09,43,640,3621
10/15/09,43,621,3578
11/15/09,43,473,2701
12/15/09,43,507,3491
1/15/10,43,712,4140
2/15/10,43,607,3839
3/15/10,43,497,4367
4/15/10,43,590,4172
5/15/10,43,451,3215
6/15/10,43,600,4515
7/15/10,43,530,4325
8/15/10,43,659,4677
9/15/10,43,541,3882
10/15/10,43,551,4185
11/15/10,43,582,4274
12/15/10,43,521,4273
1/15/11,43,646,5396
2/15/11,43,744,6159
3/15/11,43,620,6518
4/15/11,43,658,4859
5/15/11,43,549,4649
6/15/11,43,584,4513
7/15/11,43,552,4440
8/15/11,43,534,4369
9/15/11,43,408,3321
10/15/11,43,482,3535
11/15/11,43,407,3349
12/15/11,43,447,3531
1/15/12,43,474,3806
2/15/12,43,328,3833
3/15/12,43,321,3414
4/15/12,43,337,2772
5/15/12,43,300,2619
6/15/12,43,282,2397
7/15/12,43,301,2688
8/15/12,43,275,2305
9/15/12,43,248,1746
10/15/12,43,261,2952
11/15/12,43,254,2395
12/15/12,43,252,2533
1/15/13,43,259,2789
2/15/13,43,237,2884
3/15/13,43,195,2778
4/15/13,43,221,2664
5/15/13,43,199,2489
6/15/13,43,184,2265
7/15/13,43,195,2411
8/15/13,43,221,2109
9/15/13,43,218,2324
6/15/01,44,5,42
7/15/01,44,1,31
8/15/01,44,4,57
9/15/01,44,2,41
10/15/01,44,5,50
11/15/01,44,1,48
12/15/01,44,6,41
1/15/02,44,2,58
2/15/02,44,2,47
3/15/02,44,2,68
4/15/02,44,1,91
5/15/02,44,1,69
6/15/02,44,7,77
7/15/02,44,4,85
8/15/02,44,2,76
9/15/02,44,9,107
10/15/02,44,6,103
11/15/02,44,12,98
12/15/02,44,4,69
1/15/03,44,5,85
2/15/03,44,6,96
3/15/03,44,6,92
4/15/03,44,2,67
5/15/03,44,18,195
6/15/03,44,10,145
7/15/03,44,12,165
8/15/03,44,8,128
9/15/03,44,10,143
10/15/03,44,9,141
11/15/03,44,12,147
12/15/03,44,10,173
1/15/04,44,16,194
2/15/04,44,9,199
3/15/04,44,5,193
4/15/04,44,12,144
5/15/04,44,9,175
6/15/04,44,10,139
7/15/04,44,4,153
8/15/04,44,25,285
9/15/04,44,30,267
10/15/04,44,24,266
11/15/04,44,16,218
12/15/04,44,12,137
1/15/05,44,13,153
2/15/05,44,34,579
3/15/05,44,21,517
4/15/05,44,35,433
5/15/05,44,28,520
6/15/05,44,46,523
7/15/05,44,41,557
8/15/05,44,39,488
9/15/05,44,40,550
10/15/05,44,37,584
11/15/05,44,55,564
12/15/05,44,38,510
1/15/06,44,40,514
2/15/06,44,38,606
3/15/06,44,28,565
4/15/06,44,40,537
5/15/06,44,47,618
6/15/06,44,54,813
7/15/06,44,65,891
8/15/06,44,52,784
9/15/06,44,69,912
10/15/06,44,58,1040
11/15/06,44,67,945
12/15/06,44,46,807
1/15/07,44,62,872
2/15/07,44,59,1059
3/15/07,44,56,1148
4/15/07,44,75,1064
5/15/07,44,75,1182
6/15/07,44,64,1195
7/15/07,44,85,1213
8/15/07,44,73,1053
9/15/07,44,98,1026
10/15/07,44,62,976
11/15/07,44,85,965
12/15/07,44,75,902
1/15/08,44,99,1102
2/15/08,44,117,1321
3/15/08,44,114,1315
4/15/08,44,128,1216
5/15/08,44,119,1388
6/15/08,44,156,1304
7/15/08,44,166,1418
8/15/08,44,174,1365
9/15/08,44,199,1652
10/15/08,44,241,1775
11/15/08,44,253,1789
12/15/08,44,247,1849
1/15/09,44,276,1950
2/15/09,44,366,2570
3/15/09,44,379,2838
4/15/09,44,481,2917
5/15/09,44,558,3430
6/15/09,44,507,3855
7/15/09,44,629,4072
8/15/09,44,655,3859
9/15/09,44,630,3728
10/15/09,44,638,3786
11/15/09,44,614,3485
12/15/09,44,447,2972
1/15/10,44,543,3124
2/15/10,44,591,4157
3/15/10,44,488,3854
4/15/10,44,555,3529
5/15/10,44,556,3808
6/15/10,44,467,3931
7/15/10,44,556,4106
8/15/10,44,625,4036
9/15/10,44,577,4466
10/15/10,44,572,4045
11/15/10,44,551,4262
12/15/10,44,512,4079
1/15/11,44,470,4046
2/15/11,44,662,5450
3/15/11,44,611,5691
4/15/11,44,646,5618
5/15/11,44,613,5028
6/15/11,44,601,4758
7/15/11,44,584,4641
8/15/11,44,541,4338
9/15/11,44,556,4064
10/15/11,44,431,3267
11/15/11,44,461,3385
12/15/11,44,421,3379
1/15/12,44,440,3710
2/15/12,44,396,3904
3/15/12,44,347,3328
4/15/12,44,359,3010
5/15/12,44,320,2793
6/15/12,44,260,2434
7/15/12,44,262,2225
8/15/12,44,343,2674
9/15/12,44,270,2363
10/15/12,44,201,1983
11/15/12,44,296,2478
12/15/12,44,253,2495
1/15/13,44,248,2572
2/15/13,44,221,2863
3/15/13,44,183,2747
4/15/13,44,222,2267
5/15/13,44,224,2381
6/15/13,44,252,2276
7/15/13,44,205,2621
8/15/13,44,194,2020
9/15/13,44,231,2296
6/15/01,45,2,28
7/15/01,45,4,36
8/15/01,45,2,35
9/15/01,45,4,50
10/15/01,45,9,44
11/15/01,45,2,47
12/15/01,45,0,43
1/15/02,45,6,49
2/15/02,45,3,55
